Latitude,Longitude,Time Stamp(s),Yaw(degrees),Pitch(degrees),Roll(degrees)
34.10655733,-117.7122577,1379000,98.09487276,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.49666252,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.8203975,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.87649324,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.75545687,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.35207155,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,101.2860352,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.68978343,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.30538427,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.92229838,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.8683641,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.33752857,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.99057855,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.80962912,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.60931234,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.26167283,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.96922998,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,101.4801271,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,101.8101692,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.727544,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.26292899,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.74702415,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.9088123,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,97.72544414,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.4292291,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,101.5945043,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.69097305,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.8477729,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,98.46239178,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.980223,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.69780408,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.20870324,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,103.6886626,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,96.45671582,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.16799188,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.9312765,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.10080364,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.4724089,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,100.1780096,-0.6875,-2.3125
34.1065575,-117.7122558,1380000,99.38612595,-0.6875,-2.3125
34.10656017,-117.712255,1381000,101.7673435,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.96864018,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.76634562,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.279145,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.31930163,-0.6875,-2.3125
34.10656017,-117.712255,1381000,97.21592886,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.27168268,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.83335309,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.4180521,-0.6875,-2.3125
34.10656017,-117.712255,1381000,97.9903651,-0.6875,-2.3125
34.10656017,-117.712255,1381000,97.58405755,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.98609701,-0.6875,-2.3125
34.10656017,-117.712255,1381000,94.53259938,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.2439487,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.0054047,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.67005622,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.25206631,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.73948674,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.6701716,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.81465444,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.72183508,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.90028474,-0.6875,-2.3125
34.10656017,-117.712255,1381000,101.3119371,-0.6875,-2.3125
34.10656017,-117.712255,1381000,98.95004304,-0.6875,-2.3125
34.10656017,-117.712255,1381000,97.07098557,-0.6875,-2.3125
34.10656017,-117.712255,1381000,97.98280759,-0.6875,-2.3125
34.10656017,-117.712255,1381000,102.5042898,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.3111859,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.8792395,-0.6875,-2.3125
34.10656017,-117.712255,1381000,102.17267,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.2990787,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.11224833,-0.6875,-2.3125
34.10656017,-117.712255,1381000,101.7530434,-0.6875,-2.3125
34.10656017,-117.712255,1381000,100.4149012,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.59310695,-0.6875,-2.3125
34.10656017,-117.712255,1381000,96.67191149,-0.6875,-2.3125
34.10656017,-117.712255,1381000,101.2089337,-0.6875,-2.3125
34.10656017,-117.712255,1381000,96.95403396,-0.6875,-2.3125
34.10656017,-117.712255,1381000,99.25709135,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.36116654,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,97.91909802,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,101.9314605,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.8526548,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.7741872,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.09733029,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,102.1683998,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.95841079,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,97.50354454,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.56647901,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.1041324,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.57946335,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.28419598,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.6582898,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.0372859,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.29556156,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.59154862,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.13240031,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.01272302,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.16362679,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.46667996,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.95189802,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,101.5841176,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.12207936,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,101.7786614,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.32045236,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.46275964,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.12964084,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,97.52774785,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.32149849,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.31650191,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.6742572,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,96.63340675,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.0436886,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,98.65068093,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,99.12085715,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.519878,-0.6875,-2.3125
34.1065605,-117.7122538,1382000,100.9376358,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,100.1629241,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.77238818,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.10605525,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.20651902,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,101.7232078,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.99859249,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.30289814,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.4333505,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,97.49032057,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.20347142,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.74401494,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.14021021,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,101.5736558,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.99974843,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.11806321,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,101.9048025,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.74723619,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,97.17598012,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.4510051,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.25048445,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.37463444,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,101.3141593,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.4088437,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.02092719,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.23019329,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,97.3006248,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,96.19202651,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.49254591,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.96654903,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,100.2535493,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,99.7241519,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,96.75372706,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,97.92302073,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,100.1017917,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.69248548,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,101.669233,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.41888538,-0.6875,-2.3125
34.1065595,-117.7122537,1383000,98.15098353,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.27853164,-0.6875,-2.3125
34.106559,-117.712253,1384000,101.0159115,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.67584124,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.72162243,-0.6875,-2.3125
34.106559,-117.712253,1384000,101.2354935,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.33045326,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.4640739,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.2280552,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.25381621,-0.6875,-2.3125
34.106559,-117.712253,1384000,96.60246349,-0.6875,-2.3125
34.106559,-117.712253,1384000,97.11094622,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.201909,-0.6875,-2.3125
34.106559,-117.712253,1384000,101.5803869,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.66561993,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.55813114,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.66781489,-0.6875,-2.3125
34.106559,-117.712253,1384000,97.2611743,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.01432207,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.89557087,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.10648301,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.5117161,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.735284,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.80526613,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.4889842,-0.6875,-2.3125
34.106559,-117.712253,1384000,95.99721633,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.9635891,-0.6875,-2.3125
34.106559,-117.712253,1384000,99.70887481,-0.6875,-2.3125
34.106559,-117.712253,1384000,97.59402985,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.5969288,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.2668948,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.4088975,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.2503337,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.00240311,-0.6875,-2.3125
34.106559,-117.712253,1384000,96.54231667,-0.6875,-2.3125
34.106559,-117.712253,1384000,96.68771332,-0.6875,-2.3125
34.106559,-117.712253,1384000,98.01266374,-0.6875,-2.3125
34.106559,-117.712253,1384000,101.6022912,-0.6875,-2.3125
34.106559,-117.712253,1384000,96.77075081,-0.6875,-2.3125
34.106559,-117.712253,1384000,100.9467237,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.05229521,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.1466447,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.5563608,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.04934447,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.50033501,-0.6875,-2.3125
34.106559,-117.712253,1385000,95.41041913,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.7013334,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.90805347,-0.6875,-2.3125
34.106559,-117.712253,1385000,101.6725232,-0.6875,-2.3125
34.106559,-117.712253,1385000,96.44218794,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.85455991,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.50847106,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.6634595,-0.6875,-2.3125
34.106559,-117.712253,1385000,102.1465426,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.1676212,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.71965936,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.3687257,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.72030989,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.06466046,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.85577455,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.91958517,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.9061054,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.34781382,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.61519106,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.55304406,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.1584275,-0.6875,-2.3125
34.106559,-117.712253,1385000,100.6782018,-0.6875,-2.3125
34.106559,-117.712253,1385000,101.208726,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.31772541,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.87198549,-0.6875,-2.3125
34.106559,-117.712253,1385000,95.86411975,-0.6875,-2.3125
34.106559,-117.712253,1385000,98.66052261,-0.6875,-2.3125
34.106559,-117.712253,1385000,96.82582096,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.71471874,-0.6875,-2.3125
34.106559,-117.712253,1385000,96.7845177,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.83500184,-0.6875,-2.3125
34.106559,-117.712253,1385000,97.58878431,-0.6875,-2.3125
34.106559,-117.712253,1385000,99.18142687,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.09855924,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.38055331,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.12781682,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.8125476,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.23042104,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.29106562,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.35510602,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.80247868,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.88379035,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.87149884,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.64438147,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,101.3215302,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,97.36280154,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.19681677,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,101.3052143,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.22640862,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.5878886,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,96.82154948,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.9023416,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,97.2118269,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.18379029,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.56964794,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.679403,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.0557167,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.5120332,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.0153617,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,97.846997,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.18609253,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,99.56817436,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.89984793,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.85109246,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,101.0162637,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.45335989,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.4984626,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.5134333,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.32749294,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,98.01544842,-0.6875,-2.3125
34.10655883,-117.7122528,1386000,100.0425225,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.3569798,-0.6875,-2.3125
34.106558,-117.7122532,1387000,101.9241363,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.88599052,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.33195428,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.7461667,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.89735466,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.26579852,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.99830439,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.21236342,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.08633176,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.2510373,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.4780828,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.36841364,-0.6875,-2.3125
34.106558,-117.7122532,1387000,101.8970065,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.48609048,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.94722419,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.71597454,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.99008635,-0.6875,-2.3125
34.106558,-117.7122532,1387000,96.63365777,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.6105329,-0.6875,-2.3125
34.106558,-117.7122532,1387000,99.41721823,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.42848408,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.7652312,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.7493221,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.622785,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.340552,-0.6875,-2.3125
34.106558,-117.7122532,1387000,96.87832095,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.81801574,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.3969112,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.3213835,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.84690246,-0.6875,-2.3125
34.106558,-117.7122532,1387000,100.7754567,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.96847489,-0.6875,-2.3125
34.106558,-117.7122532,1387000,98.43348768,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.47573076,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.56557684,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.82088895,-0.6875,-2.3125
34.106558,-117.7122532,1387000,97.16857489,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.37170062,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.81784178,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,102.7284252,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.05701315,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.0031874,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,96.636962,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.77662392,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.1575993,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.26803497,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.62551554,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,98.62997757,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.13147831,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.5122384,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.1773772,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,101.3577178,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,97.58703321,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,101.1787791,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,98.21281614,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.0460354,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.4962636,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,98.53234087,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,100.8617556,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.86706126,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.68167481,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.36207168,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,97.39863732,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.48027213,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.28060851,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.63278269,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,96.34854653,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.13932234,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,96.78600663,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,98.26963739,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.00864073,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.36929895,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,98.16440177,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,99.43893203,-0.6875,-2.3125
34.10655717,-117.7122538,1388000,97.73828192,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.5472314,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,101.0155024,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.15977055,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.5747937,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.41108149,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,98.77527392,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.5302631,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.1110115,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.36931793,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,101.3763305,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.75118959,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.49259045,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.8344922,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.17269038,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,96.66639444,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.1036274,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.18700704,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.40647794,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.15284848,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.2207308,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.13611145,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.31177282,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.3729014,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.2313129,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,98.66024799,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.26495083,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.92103312,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.92731873,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.78775435,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.3641109,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,96.03342885,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,97.6465928,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,98.56851014,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.7635906,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,98.46663778,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,99.3530256,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,100.8724936,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,98.49063113,-0.6875,-2.3125
34.1065565,-117.7122535,1389000,96.97542193,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,96.79416463,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,97.37809373,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.78190474,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.77449919,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.4042234,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.7103918,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.4869977,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,101.8531236,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.78953098,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,97.02827018,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.7244879,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.38777544,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.3473589,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.03817025,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.89137948,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.48479079,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.25811443,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,97.93103114,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,94.31670479,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.4415521,-0.6875,-2.3125
